Tag ID,Tag Type,Field Site,Duration,Depth,Descent_Rate,Ascent_Rate,Descent_Pitch,Ascent_Pitch,Var_Pitch,Bottom_Duration,Surface_Duration,Var_Heading,Var_Roll,ODBA,Wiggliness
ha14_166a,dtag,Jan Mayen,736.2,253.082771,1.004558252,0.549785077,-0.867010986,0.379555449,0.224156604,2.193333333,0.296666667,0.910181837,0.222532339,2.507940627,0.081385281
ha14_166a,dtag,Jan Mayen,28.4,15.648321,1.350755957,1.189207778,-0.890619277,0.217106129,0.128405783,0.14,0.953333333,0.516764449,0.029531421,1.264149988,0.051900989
ha14_166a,dtag,Jan Mayen,443.4,154.831922,1.59920089,0.44112587,-1.11245881,0.027178611,0.146512954,1.066666667,2.773333333,0.638851263,0.173237684,2.614769024,0.093380012
ha14_166a,dtag,Jan Mayen,956.4,212.369874,0.824901889,0.382571039,-0.578094195,0.159985412,0.086979124,4.453333333,1.663333333,0.422814991,0.059096202,1.73127587,0.107794892
ha14_166a,dtag,Jan Mayen,645.6,103.332592,1.090123978,0.277147233,-0.831824975,0.062261231,0.077919566,4.186666667,1.726666667,0.602492371,0.03568933,0.985977089,0.187931589
ha14_166a,dtag,Jan Mayen,747.2,143.309236,0.331675854,0.813398902,-0.349590142,0.312499186,0.048862743,3.86,1.696666667,0.14077976,0.042106422,0.971540371,0.171187054
ha14_166a,dtag,Jan Mayen,880.2,189.024299,0.473143569,0.467173322,-0.411105774,0.254537224,0.067563178,3.303333333,2.106666667,0.253550203,0.161537501,0.899520662,0.206808009
ha14_166a,dtag,Jan Mayen,1004.2,190.165762,0.384034433,0.679730848,-0.404481469,0.417777459,0.066695337,5.796666667,1.87,0.19420016,0.030977129,1.129412509,0.160255654
ha14_166a,dtag,Jan Mayen,193.6,60.05598,1.138547422,0.780569352,-0.703419642,0.369255716,0.096891411,1.406666667,0.003333333,0.077346125,0.271650945,0.740409803,0.203308246
ha14_166a,dtag,Jan Mayen,322.4,155.581246,1.134972921,0.887999137,-0.647005258,0.532559854,0.173738285,0.963333333,1.24,0.531474321,0.092277158,1.564912786,0.132094942
ha14_166a,dtag,Jan Mayen,197,74.540996,1.413650314,0.557815903,-0.953941448,0.251290218,0.160722625,0.66,NA,0.870112886,0.073396319,1.239703372,0.035063832
ha14_174a,dtag,Jan Mayen,2442.4,435.922817,0.540438416,0.266927185,-0.211807536,0.282199309,0.109672105,6.123333333,5.456666667,0.945923728,0.100987706,3.033345809,0.524199613
ha14_174a,dtag,Jan Mayen,1628.4,453.169408,0.861311563,0.653461939,-0.647231353,0.536507098,0.155099988,9.866666667,2.55,0.405701785,0.056987279,1.34383529,0.13735048
ha14_174a,dtag,Jan Mayen,1250.6,237.386922,0.959872053,0.536878542,-0.663765553,0.430118074,0.074081462,11.07666667,2.173333333,0.161852714,0.016114797,0.958140691,0.141132453
ha14_174a,dtag,Jan Mayen,891.8,152.758334,0.530569542,0.549985813,-0.389540451,0.38666867,0.051601344,6.85,2.823333333,0.184487499,0.013737878,0.778121212,0.261279275
ha14_174a,dtag,Jan Mayen,1228.8,343.514952,0.918132131,0.643196956,-0.60108863,0.477020896,0.108295575,7.613333333,4.343333333,0.370688894,0.066704926,1.018741642,0.234395033
ha14_174a,dtag,Jan Mayen,1289.6,353.601956,0.768358678,0.719428737,-0.507031978,0.435554598,0.162234872,8.01,2.3,0.874926558,0.435349483,1.133799388,0.146358723
ha14_174a,dtag,Jan Mayen,42.4,14.805954,1.023045242,0.769755854,-0.890546373,0.342555407,0.142766413,0.23,3.453333333,0.824880384,0.028647394,2.256584785,0.080970409
ha14_174a,dtag,Jan Mayen,1039.8,330.27768,1.677815346,1.854678633,-0.983586117,1.078223403,0.221490393,12.02,6.606666667,0.449445946,0.581522243,2.244972379,0.185389993
ha14_174a,dtag,Jan Mayen,979.2,470.080115,1.118207785,0.754726351,-0.684102601,0.529177459,0.287270474,1.54,5.523333333,0.716377412,0.552341398,2.562116412,0.115257865
ha14_174a,dtag,Jan Mayen,2374,513.949899,1.221644477,0.228005335,-0.744187213,0.184895162,0.208781998,1.656666667,3.216666667,0.821615878,0.344797042,2.149113407,0.106404197
ha14_174a,dtag,Jan Mayen,1063,261.717497,1.156709548,0.500084544,-0.911301762,0.490187965,0.133914587,7.1,2.73,0.089921624,0.010738875,1.53812696,0.116081033
ha14_174a,dtag,Jan Mayen,1063.8,125.603061,0.423908905,0.350507635,-0.429613061,0.38258887,0.051370788,8.46,3.823333333,0.088976991,0.008954714,0.747600107,0.174698423
ha14_174a,dtag,Jan Mayen,209.2,27.148564,0.2777475,0.388335892,-0.276830857,0.196386363,0.04078948,1.113333333,2.26,0.156421689,0.011966723,0.816116605,0.30929478
ha14_174a,dtag,Jan Mayen,662.8,108.757124,0.192078599,0.752652989,-0.301274855,0.381396376,0.096221605,0.963333333,0.216666667,0.499893208,0.119131472,1.336657018,0.281573875
ha14_174a,dtag,Jan Mayen,73.4,25.913446,1.176683563,0.558060787,-0.414290959,0.218246043,0.04867352,0.28,1.06,0.151981503,0.112690675,1.389416224,0.259573843
ha14_174a,dtag,Jan Mayen,493,131.169856,0.501511819,0.633943801,-0.390653935,0.376203756,0.099612351,1.576666667,2.623333333,0.562046526,0.085079216,3.003264583,0.158491466
ha14_174a,dtag,Jan Mayen,931,358.164537,1.341889053,0.873476457,-0.690269585,0.393804749,0.163729814,5.926666667,NA,0.352831752,0.429430044,1.521907973,0.157667093
ha14_174b,dtag,Jan Mayen,273,114.112394,1.772812278,0.684015599,-0.842776838,0.373799731,0.12328405,1.286666667,0.59,0.793799083,0.076169187,0.97132778,0.059737722
ha14_174b,dtag,Jan Mayen,87.8,47.279694,1.518589474,1.189085794,-0.718110603,0.526846801,0.167565131,0.456666667,0.003333333,0.923630641,0.241748391,1.280836391,0.091201917
ha14_174b,dtag,Jan Mayen,733.2,165.611305,1.170103762,0.288950916,-0.722490381,0.073604211,0.072532338,2.083333333,2.083333333,0.437787359,0.046741676,1.707230654,0.05242425
ha14_174b,dtag,Jan Mayen,860.6,180.784415,0.555799414,0.408102092,-0.737971045,0.238711105,0.165761187,3.45,0.936666667,0.391989589,0.07611144,0.941559647,0.202571292
ha14_174b,dtag,Jan Mayen,62.4,39.542226,1.203196135,1.669247353,-0.857770624,0.809909601,0.368996837,0.233333333,1.406666667,0.452313857,0.239458727,0.690792173,0.157053532
ha14_174b,dtag,Jan Mayen,915.2,202.176759,0.468186343,0.439043536,-0.354574195,0.331560451,0.078496324,2.6,2.803333333,0.892190003,0.073659357,2.244557048,0.153178947
ha14_174b,dtag,Jan Mayen,908,195.112542,0.330266319,0.577043139,-0.035329936,0.317825709,0.105986722,2.05,1.006666667,0.639604318,0.15349413,1.216587441,0.14737556
ha14_174b,dtag,Jan Mayen,575.6,161.466052,0.806264191,0.49494633,-0.510025094,0.266201469,0.09481023,2.116666667,2.5,0.423368455,0.03547711,1.443549798,0.155693254
ha14_174b,dtag,Jan Mayen,838.8,145.103987,0.825389151,0.216527914,-0.627265379,0.024518432,0.047635049,1.966666667,4.92,0.074279376,0.015108547,1.220460307,0.130981275
ha14_174b,dtag,Jan Mayen,1124.8,423.595732,0.536000769,1.254043964,-0.321563503,0.988634121,0.259161688,2.756666667,1.823333333,0.858002214,0.669822698,1.035172718,0.233662568
ha14_174b,dtag,Jan Mayen,85.6,39.280247,1.401446777,0.873972487,-1.066013198,0.357093716,0.198660059,0.383333333,4.36,0.194980872,0.011921088,2.095965991,0.080257124
ha14_174b,dtag,Jan Mayen,1635.8,474.80042,0.463814708,0.615814136,-0.304661329,0.338278204,0.285992451,1.806666667,3.48,0.958169807,0.499001814,1.835147338,0.15881339
ha14_174b,dtag,Jan Mayen,112.4,34.745326,1.005623557,0.511046027,-0.803460772,0.221392491,0.110495702,0.406666667,0.15,0.02355564,0.025786063,1.370727396,0.089388856
ha14_174b,dtag,Jan Mayen,84.4,22.496187,0.398921189,0.911116215,-0.150072654,0.425923938,0.050482984,0.24,2.27,0.304087018,0.132272723,1.383140339,0.119439903
ha14_174b,dtag,Jan Mayen,2385,961.826116,1.246596973,1.106595212,-0.935630489,0.768331843,0.288367482,16.49333333,3.196666667,0.685730053,0.690776197,2.047834336,0.201299494
ha14_174b,dtag,Jan Mayen,846.6,133.458414,0.596783506,0.424216896,-0.628478688,0.344611507,0.079034247,6.46,2.176666667,0.245952008,0.016988407,1.061132718,0.104113638
ha14_174b,dtag,Jan Mayen,69.8,29.45172,1.431092108,0.756921078,-0.971667287,0.434342683,0.166412478,0.333333333,0.6,0.366411574,0.01760167,0.632372848,0.264558624
ha14_174b,dtag,Jan Mayen,156,17.291946,0.115318885,0.692905694,-0.056513731,0.2832128,0.016205037,0.24,1.176666667,0.020201583,0.079112384,1.414317162,0.136988032
ha14_174b,dtag,Jan Mayen,49.8,27.584044,1.619917286,1.105270794,-1.024148614,0.605522403,0.252502884,0.243333333,2.066666667,0.036122494,0.498769681,2.100001476,0.231332756
ha14_174b,dtag,Jan Mayen,2412.2,837.654748,1.460629926,1.101874024,-1.07524561,0.852627435,0.278444971,21.3,3.443333333,0.987514899,0.686960112,1.689608687,0.153855001
ha14_174b,dtag,Jan Mayen,734.4,112.612314,0.420582555,0.462557005,-0.410999781,0.274797948,0.040738495,4.966666667,2.11,0.013934203,0.007424475,1.073745289,0.097008814
ha14_174b,dtag,Jan Mayen,621.6,67.664981,0.204783203,0.822412923,-0.395048372,0.368710048,0.04094559,4.61,1.843333333,0.071848265,0.042560294,0.603513821,0.256190488
ha14_174b,dtag,Jan Mayen,333.8,41.500941,0.652496723,0.552512508,-0.396096021,0.283306537,0.032552721,3.626666667,2.503333333,0.314448721,0.040056076,0.840868507,0.320395187
ha14_174b,dtag,Jan Mayen,2015.6,845.405051,1.623984941,0.72801427,-0.808025183,0.244110885,0.204483491,9.763333333,1.53,0.482314895,0.62336548,1.390298163,0.202575761
ha14_174b,dtag,Jan Mayen,79.2,38.24703,1.798359118,0.893099779,-0.950553342,0.330213856,0.130977851,0.436666667,1.263333333,0.706853563,0.080937653,1.694375398,0.074977071
ha14_174b,dtag,Jan Mayen,58.4,11.611053,0.566170179,0.378030447,-0.224137666,0.173037473,0.020852871,0.286666667,1.356666667,0.1361737,0.127417022,1.909006752,0.105720404
ha14_174b,dtag,Jan Mayen,778.4,141.352494,0.270057869,0.610267299,-0.341020716,0.32177328,0.105175765,2.403333333,3.216666667,0.387581244,0.101394366,2.143638817,0.200381455
ha14_174b,dtag,Jan Mayen,2535.8,803.386518,1.482423806,0.602513434,-1.169565819,0.452856058,0.245586,15.69333333,3.25,0.643699126,0.611745624,1.270864728,0.152652536
ha14_174b,dtag,Jan Mayen,851.2,175.940137,0.791434433,0.742372828,-1.034491757,0.389800453,0.137004021,7.693333333,2.596666667,0.216749813,0.012231709,1.390362776,0.109513712
ha14_174b,dtag,Jan Mayen,313,96.707537,1.136935789,0.486007497,-1.107771161,0.063717156,0.135441974,1.213333333,3.433333333,0.444928335,0.228383797,0.71432814,0.205561085
ha14_174b,dtag,Jan Mayen,1204.2,383.215235,1.385038736,0.389048132,-0.64157616,0.121103068,0.144359992,2.203333333,1.446666667,0.744930974,0.731670071,1.602020662,0.144457292
ha14_174b,dtag,Jan Mayen,57.4,33.441994,1.65181881,1.113787992,-0.49304463,0.547749571,0.109622157,0.256666667,5.76,0.530065886,0.026672548,2.463896004,0.095094255
ha14_174b,dtag,Jan Mayen,2393,898.230117,0.807488878,0.644800942,-0.553190528,0.461871856,0.196356693,4.436666667,2.1,0.488737778,0.497912815,2.285792792,0.164466485
ha14_174b,dtag,Jan Mayen,582.6,135.906028,0.443752859,0.644922399,-0.336874316,0.42099241,0.112133851,2.396666667,3.123333333,0.58915257,0.010058314,1.300223834,0.101580008
ha14_174b,dtag,Jan Mayen,2506.2,814.468905,1.156907117,0.948816488,-0.828567525,0.676286173,0.263839808,19.63666667,2.13,0.515863246,0.709677897,1.062869209,0.144441566
ha14_174b,dtag,Jan Mayen,632.6,140.534535,0.762102264,0.695616459,-0.624408919,0.446583786,0.092336682,5.076666667,3.88,0.128558659,0.017645505,1.377907302,0.113391557
ha14_174b,dtag,Jan Mayen,448,96.952726,0.497921873,0.564780206,-0.678862414,0.550459997,0.153283392,2.293333333,3.266666667,0.229548166,0.189065969,0.92691382,0.202041461
ha14_174b,dtag,Jan Mayen,2127.2,809.923463,0.962484919,0.767092339,-0.574679864,0.653950548,0.252683584,8.58,2.383333333,0.571367411,0.6431154,1.185168117,0.1641408
ha14_174b,dtag,Jan Mayen,157.4,47.33651,0.816089393,0.659028783,-0.516998386,0.463754208,0.10151268,0.79,2.94,0.582753618,0.007243028,1.536766892,0.08257717
ha14_174b,dtag,Jan Mayen,989.2,316.172768,0.509335313,1.132015597,-0.220992015,0.579266217,0.181959765,3.733333333,1.436666667,0.954338989,0.567803881,1.539599456,0.133433204
ha14_174b,dtag,Jan Mayen,56.2,16.715371,0.888027319,0.448760188,-0.365076189,0.217948407,0.045014689,0.176666667,2.17,0.499281358,0.023885479,2.616317126,0.094792644
ha14_174b,dtag,Jan Mayen,628,267.588783,0.62157125,1.51758976,-0.296462347,0.958503131,0.244630644,1.863333333,3.893333333,0.687757918,0.390247784,2.464182838,0.176967065
ha14_174b,dtag,Jan Mayen,2437.2,1096.468164,1.017281886,0.736753911,-0.65171461,0.455508047,0.232399339,4.26,NA,0.67528048,0.528684245,2.222274584,0.083000628
ha14_175a,dtag,Jan Mayen,567,126.330948,0.920642838,0.800519575,-0.921007433,0.446461905,0.231034714,5.27,1.25,0.771126505,0.383592056,2.419609285,0.194681122
ha14_175a,dtag,Jan Mayen,254,91.143705,1.929934701,0.564396684,-0.989282841,0.119610322,0.21182272,1.28,3.57,0.734154616,0.321903913,2.020135893,0.12584631
ha14_175a,dtag,Jan Mayen,1266.4,193.703882,0.191087182,0.625541798,-0.681968557,0.625838761,0.330761382,2.366666667,2.446666667,0.685843351,0.246533996,1.854167008,0.221201765
ha14_175a,dtag,Jan Mayen,181.2,28.248433,0.399572874,0.277540486,-0.772398504,-0.409874023,0.207252079,0.58,0.196666667,0.897990211,0.316667638,0.874300314,0.162194566
ha14_175a,dtag,Jan Mayen,638,125.883295,0.849679619,0.416286838,-0.815207069,0.425676526,0.314788388,4.256666667,4.62,0.788313863,0.401538825,1.24902721,0.184939568
ha14_175a,dtag,Jan Mayen,948,296.874546,1.849833138,0.463726575,-1.310179977,0.280364055,0.230163939,4.46,1.003333333,0.466493089,0.400924468,1.232616311,0.17964746
ha14_175a,dtag,Jan Mayen,38,12.078187,0.842523387,0.734823,-0.466328191,0.353261767,0.0760635,0.196666667,3.38,0.668475547,0.005950044,1.498220595,0.155571001
ha14_175a,dtag,Jan Mayen,1080.6,347.918335,0.705389635,0.841956891,-0.541524723,0.577443089,0.231313938,5.166666667,6.696666667,0.719585256,0.666017047,2.10622692,0.15315618
ha14_175a,dtag,Jan Mayen,2442.2,709.805804,0.860373184,0.743021218,-0.701091354,0.664643969,0.237861445,15.48333333,1.32,0.532809107,0.512765118,1.91093004,0.135901245
ha14_175a,dtag,Jan Mayen,49.6,15.495374,1.043133984,0.595833393,-0.72758981,0.299969458,0.129655624,0.243333333,1.89,0.431207363,0.027783365,1.176579826,0.108968574
ha14_175a,dtag,Jan Mayen,765.4,107.655987,0.159476639,0.728814522,-0.044380005,0.407603627,0.026564378,1.086666667,2.463333333,0.146130527,0.00615623,2.290083966,0.191779191
ha14_175a,dtag,Jan Mayen,815,174.343514,0.744926256,0.422689047,-0.316699618,0.2628505,0.038724347,4.426666667,1.813333333,0.087269881,0.010291885,1.6825815,0.211439634
ha14_175a,dtag,Jan Mayen,736.6,125.436761,0.661150756,0.319824459,-0.38873214,0.167704499,0.033096015,4.04,2.086666667,0.084399364,0.008577279,1.174926699,0.180024565
ha14_175a,dtag,Jan Mayen,766.2,112.266626,0.316804847,0.286872935,-0.257949294,0.088884041,0.037180484,2.213333333,4.3,0.023630999,0.011927656,1.015761253,0.203898841
ha14_175a,dtag,Jan Mayen,1488.2,231.654417,1.028003659,0.397212506,-0.473133824,0.316302522,0.100522414,13.35333333,3.003333333,0.50611173,0.437758553,1.175448652,0.25430581
ha14_175a,dtag,Jan Mayen,393.6,117.664445,0.537955602,0.813111244,-0.328103228,0.703289136,0.190323673,1.41,0.656666667,0.641723096,0.136095156,1.366361899,0.124402651
ha14_175a,dtag,Jan Mayen,43.6,14.195168,0.97706879,0.642158883,-0.831732228,0.311761393,0.155736137,0.21,2.44,0.521642209,0.020309647,1.001448992,0.100585063
ha14_175a,dtag,Jan Mayen,140,44.096433,0.781543792,0.71002089,-1.004926669,0.493920636,0.246390517,0.656666667,1.956666667,0.901310757,0.006072421,2.021010795,0.152000013
ha14_175a,dtag,Jan Mayen,1370.6,587.177415,1.300543489,1.347031827,-0.747362183,0.659028388,0.178380974,10.27333333,3.323333333,0.318699217,0.529360593,1.532825928,0.101398636
ha14_175a,dtag,Jan Mayen,644,230.325077,0.509840429,2.035441331,-0.237627478,1.133316507,0.198543881,2.73,5.146666667,0.684296059,0.608456123,1.665538818,0.111363061
ha14_175a,dtag,Jan Mayen,857.2,423.696753,0.991982146,1.169855409,-0.506736378,0.897942299,0.323192307,3.1,2.513333333,0.643030475,0.666840491,2.599740683,0.133200395
ha14_175a,dtag,Jan Mayen,44.4,12.552767,1.102220102,0.608046818,-0.5172239,0.400804986,0.075651584,0.286666667,7.72,0.310926695,0.138547351,2.261266154,0.065892867
ha14_175a,dtag,Jan Mayen,813.2,359.972516,0.777972336,1.523145866,-0.359606218,0.917581606,0.260587094,3.643333333,5.636666667,0.553227978,0.64233158,2.071792517,0.186840059
ha14_175a,dtag,Jan Mayen,732.6,277.776988,1.184094314,0.978337411,-0.59374596,0.621268682,0.229397054,4.863333333,2.693333333,0.63770758,0.676180001,1.935208831,0.10273291
ha14_175a,dtag,Jan Mayen,677.8,333.413967,2.396328438,2.038164691,-1.223659111,1.198771297,0.343122246,7.01,5.056666667,0.63989043,0.556446477,1.98675887,0.08678894
ha14_175a,dtag,Jan Mayen,2889.2,915.741133,0.647692561,0.64012079,-0.316376668,0.558454921,0.174732374,7.856666667,3.34,0.715470805,0.506477522,2.239675746,0.09985053
ha14_175a,dtag,Jan Mayen,930.6,209.978344,0.378297168,0.548804117,-0.425859409,0.329665434,0.101038272,2.23,3.023333333,0.287868759,0.017479794,1.131135428,0.073368739
ha14_175a,dtag,Jan Mayen,549,101.867096,0.520948273,0.492586849,-0.403364973,0.30577556,0.052214777,3.453333333,4.83,0.318195771,0.009951426,0.969678981,0.174652303
ha14_175a,dtag,Jan Mayen,505.6,218.221712,0.953605579,0.736408598,-0.541703187,0.237972027,0.138675233,0.983333333,2.283333333,0.395033561,0.402880199,1.118147094,0.18919092
ha14_175a,dtag,Jan Mayen,653,236.430136,1.496091183,0.857458205,-0.820575621,0.478748095,0.198048033,4.736666667,3.646666667,0.478608491,0.467081003,1.809936568,0.07489366
ha14_175a,dtag,Jan Mayen,37,12.356028,1.011532404,0.707009733,-0.649431369,0.278540652,0.086008191,0.196666667,3.01,0.632517349,0.016993329,2.002912398,0.105819384
ha14_175a,dtag,Jan Mayen,1043.8,276.09417,1.260655215,0.703638654,-0.661420408,0.417420278,0.179928644,8.736666667,6.18,0.890766049,0.526095607,2.114905502,0.149172787
ha14_175a,dtag,Jan Mayen,104.2,28.525114,0.442222891,0.820103041,-0.228103356,0.340797442,0.050592559,0.33,0.75,0.02216106,0.150341042,2.048438555,0.109072067
ha14_175a,dtag,Jan Mayen,55.2,20.741834,1.406378968,0.60731411,-0.518784464,0.177061807,0.051283777,0.226666667,0.003333333,0.018954594,0.035184279,1.773289763,0.165460225
ha14_175a,dtag,Jan Mayen,659.6,190.214668,0.661803547,1.384734092,-0.241577907,0.568494475,0.075396769,4.976666667,1.56,0.04464761,0.041848537,1.922198814,0.063417581
ha14_175a,dtag,Jan Mayen,1072.4,286.967512,0.633201375,0.624983599,-0.420339504,0.273488088,0.062259778,4.946666667,4.833333333,0.138680081,0.162138209,1.219511843,0.103159863
ha14_175a,dtag,Jan Mayen,1383.6,221.370424,1.472890243,0.307441872,-0.769116291,0.209030516,0.115172239,10.73666667,2.84,0.462279788,0.109550373,1.475806007,0.125489347
ha14_175a,dtag,Jan Mayen,34.8,12.89987,1.076323922,0.810849779,-0.710819248,0.305625502,0.104856373,0.186666667,3.59,0.384766303,0.003364005,1.049727346,0.121051077
ha14_175a,dtag,Jan Mayen,3470.4,837.850006,1.188036945,0.455781805,-0.709725126,0.350295363,0.147359675,21.80666667,2.836666667,0.39034724,0.50547126,1.895471726,0.180016001
ha14_175a,dtag,Jan Mayen,1082,221.063882,0.638663889,0.468265503,-0.646566142,0.49013696,0.113606977,6.44,3.093333333,0.2523595,0.019556999,0.982868213,0.109071786
ha14_175a,dtag,Jan Mayen,1056.8,169.418349,0.398914917,0.408975333,-0.511099741,0.406847388,0.099119278,5.733333333,2.976666667,0.21368511,0.005534538,0.723905261,0.164652381
ha14_175a,dtag,Jan Mayen,1226.6,174.997944,0.412472178,0.403557499,-0.491392366,0.254338538,0.063418448,8.29,NA,0.113313526,0.02440177,0.653860263,0.230219649
ha13_248a,dtag,Gully,178,34.997098,0.937302659,0.2107372,-0.859067062,-0.131355703,0.108292516,0.326666667,2.883333333,0.563855245,0.061030737,19.23148766,0
ha13_248a,dtag,Gully,336,103.682424,0.658503574,0.686826995,-0.745639549,0.478476107,0.191686079,1.276666667,2.156666667,0.211994462,0.085708884,2.200355268,0.117701815
ha13_248a,dtag,Gully,2230.8,789.390217,1.275134175,1.127785635,-0.974062975,1.159607257,0.327295916,18.49666667,7.156666667,0.670690857,0.536385471,1.725280653,0.065105283
ha13_248a,dtag,Gully,1124.6,182.416944,0.171749675,1.084267193,0.065402459,0.641259264,0.176304435,1.493333333,3.486666667,0.146878089,0.212941543,1.544317621,0.071265325
ha13_248a,dtag,Gully,1059,164.364699,0.357265008,0.576429049,-0.485584475,0.550358925,0.105363483,7.076666667,2.566666667,0.05804705,0.061074372,1.477538272,0.090193439
ha13_248a,dtag,Gully,1076.2,164.276629,0.31426396,0.505957013,-0.040625615,1.202040464,0.224598346,5.996666667,NA,0.406136166,0.43029204,0.933765247,0.108843087
ha07_218a,dtag,Gully,2243,362.242539,1.469646861,0.554660499,-1.052312573,0.694668723,0.193400402,24.63333333,64.11,0.298508041,0.257684707,0.630052585,0.205210624
ha07_218a,dtag,Gully,547.4,11.238897,0.017831195,0.470539747,0.057410586,-0.232175349,0.018117102,1.363333333,2.586666667,0.046538647,0.03076267,2.002720861,0.195684452
ha07_218a,dtag,Gully,664.4,10.079201,0.011858261,0.111711975,0.06106819,-0.139605776,0.0177752,0.766666667,9.876666667,0.223308422,0.026278872,1.775351676,0.29508494
ha07_218a,dtag,Gully,2728.2,535.836312,0.607762282,0.397814364,-0.676941285,0.376311601,0.175550253,13.92333333,2.946666667,0.28675285,0.516304981,1.501578479,0.30927606
ha07_218a,dtag,Gully,1378.8,299.005904,0.530988969,0.431847576,-0.589957634,0.31106263,0.140760371,5.183333333,38.56666667,0.240012404,0.440254559,0.977100481,0.174083777
ha07_218a,dtag,Gully,171.4,10.268741,0.157968392,0.059308973,-0.154572879,-0.000778525,0.018957811,0.156666667,45.63333333,0.17555025,0.011555096,1.352149619,0.240639451
ha07_218a,dtag,Gully,1670.4,375.246877,1.188992005,0.339813545,-0.833918584,0.342150763,0.143123905,7.743333333,7.986666667,0.610432967,0.258103192,1.730314411,0.289218863
